id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR1gw097gH,Agus Setiawan,1 month ago,1557717201061,Pengin ngakak dengerin ocehanya arief saraf tapi takut dosa.....top markotop acaranya mbak _Najwa Shihab yg sangat cerdas&cantik mempesosa.........,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR2T5QEfBi,eko east,1 month ago,1557717201064,"si arif puyono itu percaya Tuhan ga sih??? mgkn anda bs memonopoli orang dg intelektulitas rendah dg tipu daya,tp inget Tuhan tahu apa yg ada di otak kamu. kalo smp negara ini chaos gara2 prnyataan km ditonton oleh jutaan org rakyat indonezia,maka kamulah org yg paling bertanggung jwb dari semua kekacauan dinegeri ini.",2
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR3N2gheYZ,DMadu Free,1 month ago,1557717201067,"Buat mbak najwa. Bisa request enggak???.. 
Sya bosan dengan tamu undangan hanya itu itu saja.. Dan hanya itu itu aja yg di bahas. 
Bisa enggak undang para kiyayi nu misal gus miftah, dll.. 
Sandingkan dengan para ulama nya yg ngaku ulama. 
Apa perlu di buat petisi,mbak???😁😁😁. 
Pertama kali komen ini loh.",2
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR3gB_yppl,Khenndy 07,1 month ago,1557717201071,"Ini kalo saya liat sungguh berbahaya ya mbak , yang satu sangat meyakinkan bilang ga curang terus yang dua bilang curang dengan sungguh meyakikankan , sungguh berbahay takut nya nanti masyarakat terpecah , marilah siapapun yang jadi presiden nanti harus bisa buat indonesia bersatu lagi , dan yang kalah harus legowo",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR4duoO97H,Bocah Banyak bacot,1 month ago,1557717201074,Sama sama cantik,1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR5tuoykqy,Ramto Koplak,1 month ago,1557717201076,"ya udah gini saja...

pemilu ulang khusus presiden ningo kabeh biaya yg nanggung pihak yg protes, tidak harus seluruh propinsi sesuaikan dengan  kemampuan pembiayaannya... 

deal?",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uR7ruGXxsi,Wahyu Yudi,1 month ago,1557717201078,"Najwa Shihab ok sama2 mbk ..
sllu update stiap acara mbk najwa...apa lgi bntang tamunya adian napitupulu samapelawak {arif puyono}..😋😋😋",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRBNaVhSKp,Dimas Samdani,1 month ago,1557717201080,"02 ambisiasi menang.  Kudu tak tangisi ae

Tunggu aja nanti.  Kalah menang harus terima kenyataan khususnya yg kalah. Giliran kalah di bilang curang.  Heran",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRC6dB5F8i,Niken Zou,1 month ago,1557717201081,@DMadu Free bener nih... bakalan keren dah....,1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uREg7SyJTl,Verza150 verza,1 month ago,1557717201083,Org pertandingan kok mau menang sendiri...(dlm bahasa jawa di pek menange dewe). .terus untuk apa pilihan...,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRG5wtjCUE,Salma Salma,1 month ago,1557717201085,mba nana pilpresnya di ulang lagi saja.....karena kemaren waktu pilpres di Arab saudi pendukung pak jokowi banyak yg golput di karenakan peraturan nya dipersulit....saya ngantri dari jam 3 sore baru dapet giliran jam 9 malam...tidak seperti pilpres 2014 ...maksud saya yg penting ada indentitas sudah berhak ikut nga perlu harus di data....,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRH2c8jGWi,Dolf Phitler,1 month ago,1557717201086,"@Salma Salma nggak semudah itu ngulang Pesta demokrasi yang habisnya bertriliunan,banyak juga petugas KPU yang meninggal :)",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRHSVJNnxx,Mathias Mamat Slamat,1 month ago,1557717201088,@Hani manu kaya kambing conge😂😂,1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRHkZf0MKR,Memed S,1 month ago,1557717201089,"Arif poyuono wong kog sak nang-nang'e dewe, ngeyelan, jan gemes aku...",3
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRL9iJMmyh,Cuma bocah,1 month ago,1557717201091,Bung NAPIT..lanjutkan sumpah reformaaisi98....,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRLSkmKLpj,Hani manu,1 month ago,1557717201093,"@Mathias Mamat Slamat iya lho.. udh ngeyel g memberi lawan berbicara..
...
Seandainya 02 ga jd presiden akan kh dia bnyak mulut lagi...
Argumennya sllu mmbodohi rakyat...
Dan kbnyakan pdkngnya pda ngueeeyel..gaje😕😕😕",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRPCT9jGoA,eko east,1 month ago,1557717201095,"@Memed S sama mas,kalo bukan politikus aku udah tonjok mukanya. syang saja politikus ga boleh main fisik",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRY5_p8Ztq,Gun Awan,1 month ago,1557717201096,"Mbkanana, arep tu kyaknya kurang sehat lo mbak,,  cobA  dipriksakn ke dokter,,,,,",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uReK--oV5I,Adhe bontot,1 month ago,1557717201098,saya sngt suka dngn acara MATA NAJWA sebab saya jd tau  tingkah laku para politikus mn politikus yg berfikir dngn akal sehat dan mana politikus yg berfikir dengan denguk yg bisanya cmn menghayal dan bikin HOAX doang,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRkyIYa7TE,Viktor Juang,1 month ago,1557717201100,"Pak adian mantap..
Saya suka cara berargumentnya",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRqcafkvQj,ASMAR AWI,1 month ago,1557717201102,dulunya saya ngefans ke nana krna sisi kritisis nya tpi skarang sya tdak suka krna dia bungkam atas ke dzoliman,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRqgd3vgkw,Nur Rohman,1 month ago,1557717201104,"Najwa Shihab @ maaf ya mbak, sekedar masukan saja. Kenapa kok orang super bodoh seperti arif masih aja di undang sebagai tamu..? Apa ga ada lawan sebanding dari BPN yg bisa menandingi kecerdasan debat Adian..?",2
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uRr1YMyMQz,ASMAR AWI,1 month ago,1557717201107,"nana tolong pkek akal sehat
klau salah ya salah donk jgan bikin narasi yg mmecah blah rakyat.
coba gunakan kcerdasan nya ke arah yg pisitif",1
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uSDTEe0GKf,Brendasemoxs Brenda,1 month ago,1557717201109,"Kakean cangkem ngibul gak habis""...... Kalah kalah lah ngeyel",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uSDXDiwdYB,Brendasemoxs Brenda,1 month ago,1557717201111,Kalah kalah lah ngeyel......provokatpr,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uSNIf7gYyo,Ragil Mencyt,1 month ago,1557717201114,Seperti dagelan cak percil dan cak yudo,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uSdvAadSm1,Mathias Mamat Slamat,1 month ago,1557717201117,@Hani manu leres pisan teh/ betul sekali Mba😁😀😀,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uSkcuLFF7h,ipul keriting,1 month ago,1557717201120,acara yg gak boleh ketinggalan,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uT-Q_5kQnj,RX i,1 month ago,1557717201122,Komrntar,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uT0LevgXUR,Timor Tradition,1 month ago,1557717201124,Gimana pendapat mbak nana tentang demokrasi yang memecah belah bangsa Indonesia,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uT8t-EGd0W,Verza Panjul,1 month ago,1557717201127,mau tanding tp gak siap kalah,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uTByTIEkQm,snellius 21,1 month ago,1557717201130,"Ibu najwa,..tolong poyuono diperiksakan kewarasannya...kelihatannya kok rada rada error...",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uTgm9V8F4s,Dav Vied,1 month ago,1557717201133,Najwa Shihab pintar bin cerdas,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uTgpxYABi6,Dav Vied,1 month ago,1557717201135,"pak puyono arif bagus..
buat hiburan.",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uTvj2ZWGGm,Linda Putry,1 month ago,1557717201138,Kalau 02 ngotot jadi presiden dibikin aja indonesia dua presiden atau sistem giliran satu malam satu siang hahaha,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uULcKh6U3l,Johan Pranata,1 month ago,1557717201140,"Heran gua,,mah.kubu 02 ini manusia semua .apa campur..dedemit ...",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uVUzHMl1G3,Arbaim Baimyour nuumber WA,1 month ago,1557717201679,"Mata najwa ini salah satu yg akan dituntut di akhirat,, tau banyak kebohongan tp menutupi... Masih cari celah untuk mengamankan matanajwa.",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uVpdXxBUaL,If RunEnter,1 month ago,1557717201681,"narasi people power siapa sebut aja mbak najwa....siapa pak amin menurut dia. takut banget................................ isu begini bosen saya sebagai intelektual denger ,,, kita ini ada hukum dan konstitusi mbak kalo sama pak ahok kena skak mbak",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uVwdCSHyma,Tarmidi Tarmidi,1 month ago,1557717201682,"Itu si puyuono mau di jdkan menteri apa tu, kan 02 udah menang?",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uVx3ToQPHp,Tarmidi Tarmidi,1 month ago,1557717201683,"Adian kayanya males tu debat sm anak SMA blm tamat, tinggal aja bang adian...suruh ganti lawan anak SMA jg biar imbang. Hahahaa..",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uWTBoLt3n8,Ari Kan,1 month ago,1557717201684,mbak najwa saya kok pengen liat bang adian debat sama aminrais mbak,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uWupIOirhY,Wahyuri Yuri,1 month ago,1557717201686,arif pinter 🗾 .tp sayangnya di kubu yang kalah jd kelihatan kasihan,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uZ1rGmIS2O,koyoikiwe,1 month ago,1557717201687,"mba Nana yth.. sudahlah mba, jangan cuma karena mencari rating, acara mba Nana berulang kali ngundang AP ini. 
Statement-nya udah ngga lagi mencerdaskan penonton. RUSAK. Tolong hargai penonton yang masih ingin Indonesia maju, tanpa orang2 seperti AP itu",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uZ4qst25Nr,Revan Kertawijaya,1 month ago,1557717201688,Poko nya sllu suka sama bicara nya yg pintar ini mbak najwa,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uZ4w5-r8Nr,Revan Kertawijaya,1 month ago,1557717201689,01 sllu di hati,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28u_W_p5LuOO,Mas Buchori,1 month ago,1557717201690,Iya syg,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28u_gDWSL-od,yudho baskoro,1 month ago,1557717201691,Prabowo siambisi penguasa dr dulu,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28u_gGq17b2Z,yudho baskoro,1 month ago,1557717201693,@Peter 77 jokowi pasti menang,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28u_gQzTSxM4,yudho baskoro,1 month ago,1557717201694,Semoga pak jokowi selalu dlm lindungan allah swt dan pak prabowo bisa lebih sehat dan ga ambisius menudub hal yg belum tentu benar,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uamaCq6uZF,Ros Boy,1 month ago,1557717201696,Arief culun aiih ky bocah ngeyeeel bgt prabowo mng ga mau nunggu kpu umumkan....,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28ub3dkWwzDl,Sulaiman Sulaiman,1 month ago,1557717201697,Najwa Shihab puyono /,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28ug9lOv-y-5,Mg Fh,1 month ago,1557717201698,Ya allak pendukung prabowo udah gila setres semua...bikin ketawa liat pendukung bowo...udalah bowo jangan ngaku ngaku menang..malulah sedikit bowo...kamu enggak mungkinmenang..yg penting jokowi jadi prediden seumur hidup...biarin bowo ngurusin kudanya...aku doain bowo jadi capres seumur hidup...salam waras jokowi amin jadi pemimpin negara yg maju....salam dari arab saudi...hidup bapak presidenku yg baik dan jujur,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28ugZs3JM6YK,lemes pake z,1 month ago,1557717201699,"Assalamualaikum mba nana,kapan"" mita tanggapan juga ke penonton biar dia yang menilai siapa yg lebih benar pernyataannya pak arif atau bang adian,,jujur ini seperti yg mengajak perusakan atau ingin menghancurkan indonesia dengan cara mengadu domba dari salah satu pikhat,kita pasti tidak ingin itu semua terjadi kan.. Minta jgn dari yg berpihak kepada kedu paslon",0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28ujosCewTZH,Wiwid Wijaya,1 month ago,1557717201700,tanpa hitung cepat sdh saya prediksi kalau jokowi menang.,0
,,,,,,,,Ugw2bSBc5tOwzm_qBa14AaABAg.8uQPdplT-_28uvMrTk7vHA,kuli manot,4 weeks ago,1557976401702,setiap arif nyocot kok kroso keblet ngiseng,0
Ugz7dKPgQ-4RF19zz3p4AaABAg,Gio 99,48 minutes ago,1560392719817,Arif puyono pantas gabung srimulat wajhy lucu...,0,false,0,,,,,,
Ugw8JKxXQg2HKOavpPZ4AaABAg,Dono Dieng,20 hours ago,1560323599819,kalau gak mengakui kekalahan basa bikin HOAX. CELENG.!!,0,false,0,,,,,,
Ugwu1jQPhDcJ0lc0dhF4AaABAg,Maja Karta,22 hours ago,1560316399821,"Bung Adian 👍, Bung Arief 👎, hebat PDIP Punya Bung Adian,  tetapi Rakyat tertawa tawa melihat argumen Arief P lihat di setiap acara debatnya ,mengaku benarnya sendiri tdk mengakui lembaga"" lain, betul Bung Adian Rakyat kecil sdh mengakui kemenangan dan kekalahan justru para elite yg masih blm menerima, yang bodoh ini Rakyat apa elite, ayo stop profokasi yg bertujuan mengadu domba dan memecah belah bangsa Kita, bersatu lagi utk memajukan kesejahtera'an Bangsa dan Negara Kita💪💪💪💪💪",0,false,0,,,,,,
UgzccONL-pRev239ayN4AaABAg,Hari Dnoto,1 day ago,1560309199823,Pengen nampol arif puyono.,0,false,0,,,,,,
UgyZm-ueMvyxKS78a2h4AaABAg,Diki Ariandi,1 day ago,1560309199826,Maksut puyono bg ardian pak prabowo menang ( menanggung ).,0,false,0,,,,,,
UgwCZBcnsgE_z8iksgF4AaABAg,To Official,1 day ago,1560309199828,"Sekrang Orang Ini dimana Yh. 
Malu Ngak Dia 😂😂😂😂😆😆😆😆",0,false,0,,,,,,
UgwLIUn9D41a9iP14jB4AaABAg,To Official,1 day ago,1560309199842,"Sekrang Orang Ini dimana Yh. 
Malu Ngak Dia 😂😂😂😂😆😆😆😆",0,false,0,,,,,,
UgzEvZYAd9s2IIuxemV4AaABAg,Zainal damang,1 day ago,1560309199844,UNTUNG PRABOWO KALAH KLO MENANG PASTI NEGARA INI AKAN HANCUR DENGAN KORUPTUR PENCULIKAN PEMBUNUHAN HANCUR..,0,false,0,,,,,,
UgzmmCsrTZ9-xrUjzDR4AaABAg,Aribowo Abdurrahman,2 days ago,1560222799846,arief poyuono top deh muka tembok belain 02.....,0,false,0,,,,,,
UgwksI9OvUF3BBZj0gd4AaABAg,Fajri Arifi,4 days ago,1560049999848,Coba liat raur wajah si arif.plonga plongo kl boong,0,false,0,,,,,,
Ugx4-na-LPBdfHfy5VR4AaABAg,Samsungk J2,4 days ago,1560049999850,CURANG.GMN.SETIAPTPS.ADA.SAKSI.01.DAN.02.ADA.PENGAMAT.ASING.MEDIA.ASING.JD.02.CM.NARASI.CURANG.KRN.KLH.SDH.JNGN.NYAORES,0,false,0,,,,,,
UgyzI50TRtm4D-cDkFh4AaABAg,Teguh Slamet,4 days ago,1560049999852,"saya senang dengar Arif Poyuono bicara, khususnya bicara politik.
sumpah !!!!
baru sekali ini saya senang dengarnya, bahkan saya putar berkali kali.

mengapa ???
karena ketika mendengar Arif Poyuono bicara, saya merasa lebih  pintar, lebih faham, lebih mengerti tentang perpolitikan Indonesia
dan yg paling penting saya merasa bijak dan lebih bijak ketimbang Arif Poyuono menghadapi suatu kompetisi
buat mas Adian, kenapa bisa anteng amat dengerin radio rusak !
buat Najwa Shihab, thanks sudah share, Alhamdulillah melek hati melek ahlak melek pemahaman politik yg baik
terus berkarya",0,false,0,,,,,,
UgyenonESbJV-oe8VGp4AaABAg,AYU APRILYA,4 days ago,1560049999854,Gak usah ngalor ngidul klw ngomong.. Mana buktinya klw KPU curang?,0,false,0,,,,,,
UgxrxLDb4cabufYQF6R4AaABAg,Mohamad Hamim,4 days ago,1560049999855,Pak arief ini hebat.udah tau aja dia suatu hal yg belum ditetapkan.apakah dia sebenarnya mentalis?,0,false,0,,,,,,
UgwT1ZSt3wl26W3aj6N4AaABAg,Dona Situmorang,5 days ago,1559963599857,Pegang omonganmu hrs mematuhi aturan main ok!,0,false,0,,,,,,
UgywGVTO6mILjKCEIGF4AaABAg,Putraudhisgdiwhidsy Daniel,5 days ago,1559963599859,Puyono muka kamu lebih cocok jadi lawak lodrok bersama wowo &  amin kures,0,false,0,,,,,,
UgyPYCJfSi93qYc7GCh4AaABAg,Castono Indramayu,5 days ago,1559963599861,Arif ini lucu bknya jd pelawak aja hahaha,0,false,0,,,,,,
UgyHgIgYzpPuR5cLYrZ4AaABAg,Bintang Duto,1 week ago,1559790799864,1Kata buat BPN dan Prabowo : MEMALUKAN !!!!!!!!!,0,false,0,,,,,,
UgyAisGurYMMOJpUK9J4AaABAg,Jahson Hoe,1 week ago,1559790799867,2024 prabow jangan di ijinkan ikut pilpres   lg bikin ribeetttt,0,false,0,,,,,,
UgwDPcUMVmOfW_HCx-14AaABAg,GrandPa Je,1 week ago,1559790803676,Sikap tidak dewasa..,0,false,0,,,,,,
Ugyw-5QAg9kw2j-qhOZ4AaABAg,Kadekayu Yasmine,1 week ago,1559790803678,Coba klo trans 7 udang arief ke acara OVJ pasti rattingnya naik 😂😂😂,0,false,0,,,,,,
UgwJH9OK4UfHZ73luVp4AaABAg,April Lia,1 week ago,1559790803680,kalo ga trima pemilu ni yang sah pergi aja hengkang dari nkri,0,false,0,,,,,,
Ugz_AiZLk2AVQTDeWzF4AaABAg,Wong Bobo,1 week ago,1559790803682,"Pikirane kwalik,pak pak,mimpi wongkalah kokmenang",0,false,0,,,,,,
Ugz2LKUyh98ZlmvTWut4AaABAg,Hannah scarlett,1 week ago,1559790803683,HAHAHAHAHAHAHHAHAAHA 😭😭😭😭😭,0,false,0,,,,,,
UgxgdYuYl1vRQwMjXth4AaABAg,Gabriela Adriana,1 week ago,1559790803685,Bege dahh halu tingkat dewa bilang bilang mulu real count menang 🤣🤣🤣🤣🤣🤣,0,false,0,,,,,,
UgzUK96I8bPelraTUBt4AaABAg,Lia Boled,1 week ago,1559790803687,"Sya mmang tidak di indonesia
Tapi bkan berati sya tidak tau apa yg ada di NKRI.
Mb Nadjwa I LOVE YOU😘😘😘
Krn acara mata Nadjwa sya bsa tau semua.",0,false,0,,,,,,
Ugx5AEgudZK-7JOiMhN4AaABAg,konten gambar,1 week ago,1559790803688,"JOKOWI PRESIDEN 2019-2024
GANJAR PRANOWO 2024-2029",0,false,0,,,,,,
UgzPwdesmtSuet7FBkx4AaABAg,r official,2 weeks ago,1559186003690,Gj rip rip,0,false,0,,,,,,
UgzpY08KBrgr8e18jTV4AaABAg,kiki roni,2 weeks ago,1559186003692,TAHUN 2024 KALO PEMILU LAGI JANGAN KASIH TAU PRABOWO RUSUH DIA ORANGNYA,5,false,0,,,,,,
UgzavuBRR0txP3iJf8p4AaABAg,alul kosuke,2 weeks ago,1559186003693,probowo ngomong seenaknya......dia ngomong rakyat indonesia ....padahal yang ngerasa dicurangi rakyat indonesia pendukung 02 .... ngomong rakyat indonesia ..seakan2 semua rakyat indonesia ngedukung dia ....,0,false,0,,,,,,
Ugz6vKxPFyyK6UVmriR4AaABAg,Indra snf,2 weeks ago,1559186003696,yang banyak kemakan omongan sendiri yang mana ni? wkwkwk,0,false,0,,,,,,
UgxzZ-8v8-WBi2nNXJN4AaABAg,Gembell Arab,2 weeks ago,1559186003697,Hahahahhaha arif pelawak grup.ateng iskak malah debat hahahahha,0,false,0,,,,,,
UgyULqDfAyhO9c5aNxt4AaABAg,abi manyu,2 weeks ago,1559186003699,gk malu 😂😂 menang itu di akui bukan mengakui 😭😭,1,false,0,,,,,,
UgwQd5VeEiKw4vMIDMV4AaABAg,Sohib MJ,2 weeks ago,1559186003701,"Nyong bengong. (Aku bingung)
Pertama kali nyoblos hasilnya ko begini.
Kayaknya ribet amat",0,false,0,,,,,,
